Ticker,RS_Rating,RS_Score,Stage,Stage_2_Confirmed,Price,MA_50,MA_150,MA_200,MA_200_Slope,52w_High,52w_Low,Pct_Above_52w_Low,Pct_From_52w_High,Criteria_Met,Failed_Criteria,SEPA_Qualified,Earnings_Growth_YoY,Revenue_Growth_YoY,Earnings_Accel_Quarters,Revenue_Accel_Quarters,ATR_Percent,Net_Margin,SEPA_Failed_Criteria
PAHC,85.0,51.224461619883,2,True,41.630001068115234,40.6202001953125,31.71363432566325,29.158391332626344,6.0901336452075165,46.41999816894531,16.02766339514611,159.73842875139647,10.318822252850833,8,,True,280.31541218637994,39.726684892793514,2.0,2.0,5.010466167094626,4.8449997,
PHAR,85.0,49.31492992185986,2,True,16.260000228881836,14.723560047149657,12.309933369954427,11.370520029067993,4.283216701721787,17.760000228881836,7.349999904632568,121.22449578038035,8.445945837098897,8,,False,829.9806576402322,29.977688412670844,2.0,2.0,7.1555095403375315,0.105,High volatility (ATR 7.2% > 6.0%)
MEDP,85.0,51.673673489283516,2,True,591.8200073242188,549.4556011962891,426.0698669433594,399.72447525024415,4.898103085061578,625.0,250.0500030517578,136.6806639077377,5.308798828125,8,,False,15.254184556032605,23.735601902808273,1.0,3.0,2.763751145806963,18.360001,Earnings acceleration (1/2 quarters)
MDGL,85.0,50.721979506545814,2,True,547.9600219726562,456.96080078125,370.586201171875,360.3896012878418,3.907259820236571,577.9000244140625,265.0,106.77736678213444,5.180827336313519,8,,False,-6.7555439213193225,362.0313630880579,1.0,3.0,5.767495195557399,-39.036998,"Earnings acceleration (1/2 quarters), Earnings growth (-6.8% < 15.0%)"
ENTA,85.0,51.685055206282506,2,True,12.729999542236328,10.607500028610229,8.287099997202555,7.787325000762939,6.5968583041490465,15.34000015258789,4.090000152587891,211.24692096115444,17.014345400193818,8,,False,35.12125732921625,3.5462449510508662,1.0,1.0,6.854450115714486,-125.35799999999999,"Earnings acceleration (1/2 quarters), Revenue acceleration (1/2 quarters), Revenue growth (3.5% < 10.0%), High volatility (ATR 6.9% > 6.0%)"
ELAN,85.0,50.206098955931836,2,True,22.25,20.8596000289917,16.56846669514974,15.016950030326843,5.256314120147599,23.09000015258789,8.020000457763672,177.4314056112196,3.637939138314578,8,,False,-109.34065934065933,10.388349514563107,1.0,2.0,4.101122860732469,0.784,"Earnings acceleration (1/2 quarters), Earnings growth (-109.3% < 15.0%)"
ECO,85.0,49.643574156485904,2,True,37.52000045776367,32.22480007171631,26.840432929992676,25.486652116775513,3.8554912300398687,39.77000045776367,17.664342288633357,112.40530694373503,5.657530736992405,8,,False,65.33709023415918,6.679605424406514,1.0,1.0,3.8341432568988405,21.917999,"Earnings acceleration (1/2 quarters), Revenue acceleration (1/2 quarters), Revenue growth (6.7% < 10.0%)"
UGL,85.0,51.44995999233967,2,True,49.95000076293945,48.595600051879885,40.0800666809082,37.5650124835968,5.087696470630062,58.75,22.625,120.77348403509151,14.978722105634972,8,,,,,,,,,
IZEA,85.0,52.04845779116246,2,True,5.119999885559082,4.639299964904785,3.6200799830754598,3.2690149867534637,6.2339204143126175,5.859000205993652,1.6799999475479126,204.76190746506333,12.61307892903957,8,,False,101.68498659777319,-8.598638057001782,2.0,1.0,8.66769034098461,-9.435,"Revenue acceleration (1/2 quarters), Revenue growth (-8.6% < 10.0%), High volatility (ATR 8.7% > 6.0%)"
LMND,85.0,52.262702163193566,2,True,67.3499984741211,59.295,47.280866610209145,43.697149982452395,6.874543019059703,83.7699966430664,24.309999465942383,177.04648273841605,19.601287844034296,8,,False,44.608567208271786,42.38653001464129,2.0,3.0,11.136812500225547,-26.400997999999998,High volatility (ATR 11.1% > 6.0%)
KNOP,85.0,48.394713212701376,2,True,9.989999771118164,9.169957828521728,7.658550192515055,7.223206844329834,4.456441450162558,10.229999542236328,5.200773970662161,92.08678991765989,2.3460389233380057,8,,False,152.99198505952845,16.984681537221178,1.0,2.0,1.901899790742603,10.196999499999999,Earnings acceleration (1/2 quarters)
WYY,85.0,48.50995186607996,2,True,6.300000190734863,5.970600004196167,4.5124000072479244,4.2485500025749205,5.195015470269529,7.550000190734863,2.190000057220459,187.67123406977456,16.556290972468624,8,,False,-31.50796077232426,4.346490986984478,2.0,1.0,8.582767455953602,-1.5470001,"Revenue acceleration (1/2 quarters), Earnings growth (-31.5% < 15.0%), Revenue growth (4.3% < 10.0%), High volatility (ATR 8.6% > 6.0%)"
XMTR,84.0,45.21995717716589,2,True,55.959999084472656,53.943199920654294,42.266900049845376,38.40475002288818,5.241619961233792,69.26000213623047,18.59000015258789,201.02204747256303,19.2030069903802,8,,False,-13.707226198646927,27.535321599458,1.0,3.0,9.177219393378985,-9.8009996,"Earnings acceleration (1/2 quarters), Earnings growth (-13.7% < 15.0%), High volatility (ATR 9.2% > 6.0%)"
GCT,84.0,48.33597141759955,2,True,34.880001068115234,29.114400024414063,23.872966632843017,21.8378999710083,3.3888053603921713,35.810001373291016,11.170000076293945,212.26500295323137,2.5970406855930044,8,,False,-8.627258203269019,9.66714581492569,2.0,2.0,7.2278429739039005,10.616,"Earnings growth (-8.6% < 15.0%), Revenue growth (9.7% < 10.0%), High volatility (ATR 7.2% > 6.0%)"
VSTM,84.0,46.940229000344345,2,True,10.0,8.823599948883057,7.491866642634074,7.115099980831146,3.221553331622861,11.25,3.4600000381469727,189.0173378540068,11.11111111111111,8,,False,-311.0568698627279,,2.0,2.0,8.114285469055176,,"Earnings growth (-311.1% < 15.0%), High volatility (ATR 8.1% > 6.0%)"
WGS,84.0,47.9510722657862,2,True,146.5500030517578,126.85420028686524,103.05786664326986,100.39732496261597,4.807816514578132,147.7100067138672,55.16999816894531,165.63351081321852,0.7853250351253775,8,,False,8.144850818094323,51.86278845903687,1.0,2.0,6.060388986142771,0.518,"Earnings acceleration (1/2 quarters), Earnings growth (8.1% < 15.0%), High volatility (ATR 6.1% > 6.0%)"
DHC,84.0,46.73101489387767,2,True,4.619999885559082,4.349185523986816,3.695069448153178,3.3892236721515654,5.201030795944298,4.989999771118164,1.9806765766638421,133.25362353407496,7.414827706017552,8,,False,-66.21913283141991,4.032223530671234,1.0,2.0,5.299936772629795,-22.895999,"Earnings acceleration (1/2 quarters), Earnings growth (-66.2% < 15.0%), Revenue growth (4.0% < 10.0%)"
ELA,84.0,47.09292224263492,2,True,10.489999771118164,8.683599987030028,7.138666652043661,6.8944999837875365,3.5181970234665605,11.369999885559082,5.099999904632568,105.68627386815453,7.739666871576638,8,,False,99.21912786588322,22.36663248795154,3.0,2.0,6.064823308419008,4.8850004,High volatility (ATR 6.1% > 6.0%)
ILIT,84.0,48.15974428350732,2,True,14.432100296020508,13.054241962432862,10.082816610336303,9.656712136268617,3.912594103608575,16.1200008392334,6.413321495056152,125.03316428383957,10.470846497134303,8,,,,,,,,,
EFXT,84.0,46.40230764478614,2,True,13.550000190734863,11.893599967956543,9.366888542175293,8.950157833099365,2.7723547480174244,14.180000305175781,6.156398893591445,120.09620274670392,4.442878003401483,8,,True,23.333333333333332,29.28452579034942,2.0,2.0,4.095941645790483,5.428999999999999,
DY,84.0,45.535356213027065,2,True,326.489990234375,288.10759979248047,253.31586659749348,229.94175018310546,3.5433503444578465,350.8699951171875,131.3699951171875,148.52706277649804,6.948443931396811,8,,True,,,2.0,2.0,4.9875476986143,5.752,
ION,84.0,45.517081000968886,2,True,45.073299407958984,40.69176025390625,33.516785113016766,31.457148418426513,4.362917935369979,47.95199966430664,20.400068283081055,120.94680656211752,6.003295538247249,8,,,,,,,,,
APH,84.0,46.110946001356155,2,True,131.60000610351562,129.5849005126953,107.94383138020834,97.30586833953858,5.466759321743852,144.3699951171875,56.27228012979079,133.86293535641894,8.84532066604717,8,,True,106.10522832561217,53.37228879865307,2.0,3.0,3.9535393084244053,18.218,
FLGT,84.0,47.842840265078586,2,True,30.0,24.043200035095214,21.42033339182536,20.327150015830995,3.5107759210954583,30.59000015258789,14.569999694824219,105.90254377738295,1.9287353698753646,8,,False,54.88803932277444,17.180770249362308,1.0,2.0,4.67761857169015,-13.622,Earnings acceleration (1/2 quarters)
CGON,84.0,47.20147608902327,2,True,42.439998626708984,40.389499740600584,31.051199938456218,29.481599969863893,2.7719295140982547,45.558998107910156,14.800000190734863,186.75674378218852,6.84606688192214,8,,False,-114.69247733398677,3774.418604651163,0.0,1.0,6.816346628048526,,"Earnings acceleration (0/2 quarters), Revenue acceleration (1/2 quarters), Earnings growth (-114.7% < 15.0%), High volatility (ATR 6.8% > 6.0%)"
GPCR,84.0,46.6274463449227,2,True,34.31999969482422,29.28889991760254,23.82946662902832,23.05117498397827,1.9388910514714937,40.290000915527344,13.220000267028809,159.60664902874188,14.817575291745275,8,,False,-93.40141860670454,,0.0,0.0,7.195949936004102,,"Earnings acceleration (0/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (-93.4% < 15.0%), High volatility (ATR 7.2% > 6.0%)"
LGND,84.0,47.90969006339432,2,True,199.22999572753906,185.61620086669922,146.27913386027018,137.27235046386718,4.8764418077463105,212.49000549316406,93.58000183105469,112.89804640869781,6.240298095362222,8,,True,1735.1505856107083,122.84605882807071,2.0,3.0,4.242406484429128,19.337,
COPJ,83.0,43.580063474742374,2,True,34.2421989440918,33.7811238861084,27.42826131184896,25.453760986328124,5.049144205106119,38.880001068115234,16.22100067138672,111.09794418844854,11.92850307770905,8,,,,,,,,,
ERO,83.0,43.20951101602462,2,True,21.600000381469727,20.751600036621095,16.558800004323324,15.507850008010864,3.857996763364745,24.479999542236328,9.300000190734863,132.25806385454436,11.76470267410595,8,,False,-11.94165014562988,41.85858359300528,1.0,3.0,5.308036357243213,23.427999,"Earnings acceleration (1/2 quarters), Earnings growth (-11.9% < 15.0%)"
DLPN,83.0,43.0740970087488,2,True,1.7100000381469727,1.5187999963760377,1.2702666703859966,1.2118000009655951,4.292243035608271,1.8799999952316284,0.75,128.000005086263,9.04255093169352,8,,False,95.79524110115183,16.66771141855465,2.0,2.0,8.64661656756129,-11.37,High volatility (ATR 8.6% > 6.0%)
MGIC,83.0,43.724582980536326,2,True,22.219999313354492,20.84876396179199,18.861479829152426,17.27253580570221,4.650935543960158,24.940000534057617,10.299124122911296,115.74649502402028,10.906179480584774,8,,False,16.984936543707747,13.07145654971742,1.0,3.0,4.48598442681799,6.611000000000001,Earnings acceleration (1/2 quarters)
VIAV,83.0,43.34831637492474,2,True,15.960000038146973,14.27640001296997,11.51559996922811,11.408999967575074,4.494654633587054,18.459999084472656,8.100000381469727,97.03702822852296,13.542790738427064,8,,False,-1088.888888888889,25.56675062972292,1.0,3.0,4.412816740852859,1.327,"Earnings acceleration (1/2 quarters), Earnings growth (-1088.9% < 15.0%)"
FORM,83.0,42.947167851006775,2,True,49.41999816894531,43.57419998168945,35.564066645304365,34.47900003433227,2.433019224890182,61.099998474121094,22.579999923706055,118.8662459518468,19.116203922857455,8,,False,-16.438941076003417,-2.5207174016554683,2.0,2.0,6.022720110157575,5.38,"Earnings growth (-16.4% < 15.0%), Revenue growth (-2.5% < 10.0%), High volatility (ATR 6.0% > 6.0%)"
CAH,83.0,44.06884796743109,2,True,209.47999572753906,171.13103759765625,159.3361626180013,151.70561599731445,3.8203230732280344,210.3249969482422,112.97578701857401,85.42025796474344,0.4017597684364009,8,,False,8.173076923076923,22.441991698069895,2.0,2.0,2.1347086500580175,0.681,Earnings growth (8.2% < 15.0%)
LIMI,83.0,42.95912315589678,2,True,40.94670104980469,38.641454238891605,30.14007807413737,28.486598587036134,4.303622962170249,46.279998779296875,17.87700080871582,129.0468154470373,11.523979840461905,8,,,,,,,,,
ALB,82.0,42.01264282424107,2,True,116.81999969482422,95.34039993286133,76.74520263671874,75.23786790847778,1.7627847104328445,127.06999969482422,48.84457495190526,139.1667852772818,8.066420102791186,8,,False,84.967707896785,-3.459310308173371,0.0,1.0,6.470093522546621,-0.428,"Earnings acceleration (0/2 quarters), Revenue acceleration (1/2 quarters), Revenue growth (-3.5% < 10.0%), High volatility (ATR 6.5% > 6.0%)"
TER,82.0,42.51425958233612,2,True,158.91000366210938,150.06119979858397,112.5121998087565,107.76770385742188,3.6305897765085278,191.55999755859375,65.60406390286084,142.22585341268726,17.044265145439617,8,,False,-17.913614236966954,4.32823634405627,1.0,1.0,5.935974294310686,15.495000000000001,"Earnings acceleration (1/2 quarters), Revenue acceleration (1/2 quarters), Earnings growth (-17.9% < 15.0%), Revenue growth (4.3% < 10.0%)"
ORLA,82.0,40.095209574803,2,True,11.59000015258789,11.15400001525879,10.774933363596599,10.187500028610229,3.7729648902312674,13.90999984741211,4.320000171661377,168.2870299083954,16.678646443377524,8,,False,133.03537646613697,176.89186059391585,2.0,3.0,6.147540550024514,6.959999999999999,High volatility (ATR 6.1% > 6.0%)
IRMD,82.0,42.43532469614853,2,True,89.5199966430664,77.05780838012696,66.12657836914063,62.87082242965698,3.1057213360070746,89.5199966430664,47.11979971232602,89.98382248990961,0.0,8,,False,10.439883940777397,15.694158215676463,1.0,3.0,3.235497465345802,26.313,"Earnings acceleration (1/2 quarters), Earnings growth (10.4% < 15.0%)"
GTX,82.0,41.70382085184633,2,True,16.079999923706055,14.807199954986572,12.587508277893066,11.663528366088867,5.18141604785962,17.905000686645508,6.943073894028354,131.59770685339026,10.192687478088928,8,,False,48.07692307692308,9.200968523002421,1.0,2.0,3.1485435700296627,9.217,"Earnings acceleration (1/2 quarters), Revenue growth (9.2% < 10.0%)"
ANIX,82.0,41.05450998860784,2,True,4.340000152587891,3.9809999752044676,3.337666660944621,3.229100000858307,3.516598023102613,4.980000019073486,2.069999933242798,109.66184988175245,12.851402892256731,8,,False,31.095514189807748,,2.0,0.0,5.710827938701158,,Revenue acceleration (0/2 quarters)
QNCX,82.0,41.30295670298471,2,True,2.140000104904175,1.7455999994277953,1.5320133320490519,1.4807149997353555,0.3483620904523884,2.450000047683716,0.7200000286102295,197.22222498169643,12.653058642697653,8,,False,-144.75600873998545,,1.0,0.0,7.426569667552683,,"Earnings acceleration (1/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (-144.8% < 15.0%), High volatility (ATR 7.4% > 6.0%)"
M,82.0,41.74506565079195,2,True,20.1200008392334,18.608199920654297,14.434312839508056,14.044217925071717,3.1252270378474027,21.25,9.507534249716672,111.6216498492549,5.3176431094898895,8,,False,-42.0,-1.903453689167975,2.0,2.0,3.7453857610417556,2.1760002,"Earnings growth (-42.0% < 15.0%), Revenue growth (-1.9% < 10.0%)"
REMX,82.0,40.02956004353771,2,True,68.95999908447266,68.9162001800537,53.945666809082034,50.488050079345705,4.167393865424556,81.70999908447266,32.36000061035156,113.10258894869492,15.603965417768412,8,,,,,,,,,
AEIS,82.0,42.42039364385643,2,True,196.0,189.18519989013672,151.22850967407226,139.56833171844482,5.0908754527106685,232.0500030517578,74.89679627130718,161.69343651230008,15.53544605802785,8,,False,410.06711409395973,23.810796365579904,2.0,2.0,6.540815058672046,8.407,High volatility (ATR 6.5% > 6.0%)
FSLY,82.0,41.352250010567325,2,True,10.90999984741211,9.060799989700318,7.745599988301595,7.522299988269806,0.20476541768731016,12.539999961853027,4.650000095367432,134.62364782059274,12.998406055816716,8,,False,22.44581228956229,15.317843243006864,2.0,3.0,8.178604657946725,-23.49,High volatility (ATR 8.2% > 6.0%)
SQM,82.0,41.436305688962435,2,True,59.540000915527344,46.9292000579834,40.731466700236005,40.394600009918214,2.361458424560493,64.5999984741211,29.360000610351562,102.79291443384749,7.832813743208983,8,,False,35.753416319201385,8.931262762694441,2.0,2.0,5.494504860851236,12.124,Revenue growth (8.9% < 10.0%)
MD,82.0,40.321927577918736,2,True,23.100000381469727,18.472600002288818,15.64666664759318,15.296050000190736,3.905256499084215,24.0,11.84000015258789,95.10135205885717,3.749998410542806,8,,False,268.8493390257703,-3.576780564913393,2.0,2.0,3.5188611828974974,8.4359996,Revenue growth (-3.6% < 10.0%)
GOOP,82.0,40.244174761604235,2,True,37.760501861572266,33.688485107421876,28.11074203491211,26.780046977996825,2.8294213178006853,37.89500045776367,19.434545899965112,94.29577647934677,0.3549243820205604,8,,,,,,,,,
BTE,82.0,40.94979495746732,2,True,3.180000066757202,2.5189999961853027,2.113537542819977,2.1066712123155593,0.7235070138699499,3.319999933242798,1.348497541319804,135.81800999391268,4.216863533152283,8,,False,-82.74043159719035,-13.676889476588533,2.0,1.0,5.211141871915052,7.020999999999999,"Revenue acceleration (1/2 quarters), Earnings growth (-82.7% < 15.0%), Revenue growth (-13.7% < 10.0%)"
BBVA,81.0,39.016189990028266,2,True,20.399999618530273,19.67900001525879,17.23179993947347,16.15380228996277,4.892938230122892,22.09000015258789,8.874760778363624,129.86534654843658,7.650522962353307,8,,False,-3.6543585839360486,12.171618676150052,2.0,2.0,2.351191909262028,32.908001999999996,Earnings growth (-3.7% < 15.0%)
TK,81.0,38.53518118427591,2,True,10.229999542236328,8.959400005340576,7.9864064248402915,7.441628468036652,3.708018658105346,10.600000381469727,4.967632894901426,105.93308238891765,3.490573829414302,8,,False,,,1.0,0.0,3.089652554630052,7.95,"Earnings acceleration (1/2 quarters), Revenue acceleration (0/2 quarters)"
EPRX,81.0,38.70436785843161,2,True,6.210000038146973,5.887999992370606,5.116573341687521,4.728905007839203,5.038738351482456,7.190000057220459,2.680000066757202,131.71641356192455,13.630041881423002,8,,False,-7.033806833716818,,2.0,0.0,7.979065192513321,,"Revenue acceleration (0/2 quarters), Earnings growth (-7.0% < 15.0%), High volatility (ATR 8.0% > 6.0%)"
PBF,81.0,37.95283439906315,2,True,34.86000061035156,32.53619041442871,25.63156560897827,24.118495421409605,2.6129860076629745,41.17516386149792,13.19811216848976,164.1286887497376,15.337311764899964,8,,False,159.49632738719833,-8.723142812831801,2.0,2.0,6.921101415977407,-1.781,"Revenue growth (-8.7% < 10.0%), High volatility (ATR 6.9% > 6.0%)"
KURA,81.0,39.62675749591919,2,True,11.170000076293945,9.744900016784667,7.590466674168905,7.492075002193451,2.7560717834619517,12.489999771118164,5.409999847412109,106.46950815788195,10.56845251411919,8,,False,-36.232629953679876,,0.0,2.0,8.491495198611487,-208.48398,"Earnings acceleration (0/2 quarters), Earnings growth (-36.2% < 15.0%), High volatility (ATR 8.5% > 6.0%)"
AEO,81.0,37.989881048346895,2,True,18.549999237060547,16.934565601348876,13.31766035715739,12.96476309299469,0.7510910833813151,20.26143608530643,9.079958783774035,104.29607312986437,8.44676972076532,8,,False,0.4775833505901843,-0.5718565703477303,2.0,2.0,4.329995548981082,3.742,"Earnings growth (0.5% < 15.0%), Revenue growth (-0.6% < 10.0%)"
IDYA,81.0,39.499856406083616,2,True,33.9900016784668,29.012400016784667,24.354133313496906,22.907349972724916,2.7522266128811044,34.65999984741211,13.449999809265137,152.71377070988893,1.9330587763846683,8,,False,330.10748538237397,,2.0,1.0,4.7085283162256095,-74.819,Revenue acceleration (1/2 quarters)
IRTC,81.0,37.74246547534449,2,True,177.82000732421875,176.60949951171875,156.6440663655599,143.90514965057372,3.697450075324662,212.0,71.0,150.45071454115316,16.122638054613798,8,,True,88.7142176605604,30.735132643793463,2.0,2.0,4.948422858080396,-7.3249996,
BIB,81.0,39.04581833419416,2,True,77.6093978881836,66.44223213195801,54.67172892252604,53.47955631256104,2.821601217717021,79.37000274658203,33.55139663018047,131.31495461614153,2.2182245148961592,8,,,,,,,,,
FROG,81.0,39.62243402675165,2,True,59.220001220703125,50.89119995117188,45.12513339996338,42.4120000743866,3.8484369734815305,65.5,27.0,119.333337854456,9.587784395873092,8,,False,28.389627369797342,25.53825557511737,2.0,3.0,6.402157222578002,-15.878001,High volatility (ATR 6.4% > 6.0%)
SAN,81.0,37.79707089478303,2,True,10.170000076293945,10.169200019836426,9.01476845741272,8.346015253067016,5.211714634110752,11.130000114440918,4.35576737010888,133.48354519767958,8.625337181276349,8,,False,7.815384615384616,-5.11344622180577,3.0,1.0,2.4020201123334295,26.841998,"Revenue acceleration (1/2 quarters), Earnings growth (7.8% < 15.0%), Revenue growth (-5.1% < 10.0%)"
GOOY,81.0,39.84288688936162,2,True,14.819999694824219,13.370632095336914,11.194734223683675,10.672260184288024,2.808117274827016,15.109999656677246,7.90096929405777,87.57191862484738,1.919258560173916,8,,,,,,,,,
KFFB,81.0,38.93174082964206,2,True,4.389999866485596,3.871000008583069,3.214733338356018,3.1552999985218046,2.28152458475137,4.96999979019165,1.9600000381469727,123.97958066551868,11.670019078284287,8,,False,2393.3333333333335,32.38664673642252,0.0,1.0,5.987635300220207,5.704,"Earnings acceleration (0/2 quarters), Revenue acceleration (1/2 quarters)"
SIVR,80.0,36.9089169990447,2,True,47.540000915527344,45.98019989013672,38.47139999389648,36.6031999874115,3.8450060353862963,51.650001525878906,27.450000762939453,73.18761236506639,7.957406561338189,8,,,,,,,,,
AVAL,80.0,35.679645411113825,2,True,3.990000009536743,3.7640174436569214,3.1916123692194622,3.071820517778397,4.707366841468122,4.5,1.8909471335362191,111.00537073583494,11.333333121405706,8,,True,25.33076738032235,10.185252451870687,3.0,2.0,4.530970091050886,12.323,
ZUMZ,80.0,37.5874145178439,2,True,23.469999313354492,21.13659999847412,16.455733331044517,15.900500001907348,2.971720080357211,24.3700008392334,11.3100004196167,107.51545926246659,3.6930713782741806,8,,False,-18.299881936245573,1.9488150576413437,2.0,2.0,4.005112980834228,0.065,"Earnings growth (-18.3% < 15.0%), Revenue growth (1.9% < 10.0%)"
BCAX,80.0,36.83549014458194,2,True,18.040000915527344,15.2996000289917,12.818866672515869,12.809149985313416,1.6979312298003602,22.674999237060547,7.800000190734863,131.28205736399778,20.441007618459604,8,,False,-107.82563926548825,,1.0,0.0,6.988438262777046,,"Earnings acceleration (1/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (-107.8% < 15.0%), High volatility (ATR 7.0% > 6.0%)"
KF,80.0,37.32600755023563,2,True,33.630001068115234,33.15059986114502,27.97866663614909,26.097899990081785,4.77996703428871,37.689998626708984,18.149999618530273,85.28926597761813,10.77208200192567,8,,,,,,,,,
FSLR,80.0,35.495761564193536,2,True,249.91000366210938,237.57880157470703,192.98046717325846,179.15755031585692,3.7875052481438494,281.54998779296875,116.55999755859375,114.40460612268089,11.237785651805854,8,,True,45.68917036260689,79.66807409977605,2.0,2.0,5.3087683786558415,27.728,
CBC,80.0,36.8723940404173,2,True,23.56999969482422,20.35198184967041,19.33154457092285,17.965496993064882,3.856069966058843,24.469999313354492,9.800000190734863,140.51019628660637,3.677971572476093,8,,,,,,,,,
TNK,80.0,35.49065150194431,2,True,62.25,56.05200004577637,48.54342394510905,45.74138168334961,3.483564475807779,63.709999084472656,32.27798699585627,92.85589280394541,2.2916325623185982,8,,False,56.55700076511094,-5.859551624067938,1.0,1.0,2.955823976010067,32.866,"Earnings acceleration (1/2 quarters), Revenue acceleration (1/2 quarters), Revenue growth (-5.9% < 10.0%)"
SLV,80.0,36.785638830153154,2,True,45.29999923706055,43.806399993896484,36.66693328857422,34.89234994888306,3.8265525399052605,49.25,26.190000534057617,72.96677477402945,8.020306117643559,8,,,,,,,,,
FORTY,80.0,36.671915609606586,2,True,149.75,144.26520111083985,124.80736445109049,116.49780567169189,4.237612004361146,169.02999877929688,79.04636877210797,89.44576749848156,11.406258604113725,8,,False,-20.096608100217633,11.336119098969565,0.0,1.0,1.9604097707954478,2.379,"Earnings acceleration (0/2 quarters), Revenue acceleration (1/2 quarters), Earnings growth (-20.1% < 15.0%)"
DXR,80.0,37.20160265436453,2,True,13.192999839782715,12.845059986114501,10.486353352864583,9.794815015792846,3.9260050868581544,14.149999618530273,6.550000190734863,101.41983901686808,6.763249502101116,8,,,,,,,,,
IAUX,80.0,36.936455437302264,2,True,0.987500011920929,0.9752099990844727,0.7509233335653941,0.7288175003230571,4.374493919914937,1.149999976158142,0.47999998927116394,105.7291737485989,14.13043196575397,8,,False,2.858535000812084,178.2083586758189,1.0,2.0,6.112116727803427,-134.88699,"Earnings acceleration (1/2 quarters), Earnings growth (2.9% < 15.0%), High volatility (ATR 6.1% > 6.0%)"
DMAC,80.0,37.07055335812057,2,True,7.630000114440918,6.7654000091552735,5.296566683451335,5.249275016784668,0.9090146066050331,7.679999828338623,3.190000057220459,139.18495227517838,0.6510379559282005,8,,False,-37.3924131335671,,2.0,0.0,7.451599154317126,,"Revenue acceleration (0/2 quarters), Earnings growth (-37.4% < 15.0%), High volatility (ATR 7.5% > 6.0%)"
AIP,80.0,36.46382493110718,2,True,12.739999771118164,12.573799953460693,9.939333321253459,9.414350006580353,2.3006275044232662,15.920000076293945,5.460000038146973,133.33332751114585,19.974876193066333,8,,False,-16.96370495641993,18.31713450689866,2.0,2.0,9.9046319250172,-52.246,"Earnings growth (-17.0% < 15.0%), High volatility (ATR 9.9% > 6.0%)"
AHR,79.0,33.621081667415176,2,True,48.0,44.11479721069336,39.23080516815185,36.603456830978395,4.24571289273622,50.79999923706055,25.831491060571633,85.81970311913459,5.5118096045518055,8,,False,1455.4774600096946,9.37794713390631,3.0,2.0,3.069195860908145,1.243,Revenue growth (9.4% < 10.0%)
TENX,79.0,34.7785573154184,2,True,8.149999618530273,7.145499973297119,6.315486656824747,6.2952749943733215,1.0182361381292173,8.244000434875488,4.630000114440918,76.02590533660069,1.1402330347722085,8,,False,-298.9901540015148,,0.0,0.0,5.61261892887642,,"Earnings acceleration (0/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (-299.0% < 15.0%)"
WILC,79.0,33.64398630010642,2,True,24.110000610351562,20.949199905395506,19.0740926361084,18.167189393043518,2.928798560152035,24.520000457763672,12.301143071637151,95.99805050590943,1.672103751051492,8,,False,-7.580722891566265,0.03272272724297934,1.0,2.0,2.651537754449139,15.827,"Earnings acceleration (1/2 quarters), Earnings growth (-7.6% < 15.0%), Revenue growth (0.0% < 10.0%)"
TFPM,79.0,34.95743346376026,2,True,29.700000762939453,29.425199890136717,25.714358762105306,23.920861930847167,4.437498632551762,33.5099983215332,14.425046720115954,105.89188610059983,11.369733659895417,8,,True,108.82997740227327,26.859330247458225,3.0,2.0,4.0928329032915185,59.433997000000005,
NTRA,79.0,33.990812189593704,2,True,230.6300048828125,186.27490020751952,166.9293330891927,163.0159497833252,1.5761572446807142,235.88999938964844,125.37999725341797,83.94481570825312,2.2298505746092947,8,,False,-177.10812864016208,34.66110906453095,1.0,3.0,4.023295840901875,-14.607000000000001,"Earnings acceleration (1/2 quarters), Earnings growth (-177.1% < 15.0%)"
PSLV,79.0,34.54372899571121,2,True,16.549999237060547,16.080200023651123,13.55513334274292,12.925250029563903,3.6998709065815136,18.149999618530273,9.600000381469727,72.395818535653,8.815429284286063,8,,True,487.6077524526919,485.70366064253597,2.0,2.0,3.042684669799493,,
ULS,79.0,33.7851799615164,2,True,85.69999694824219,77.16460006713868,71.08298672993978,66.80957946777343,3.761541484064237,91.94999694824219,48.23314840102684,77.67862930220353,6.797172601884988,8,,False,13.636363636363635,7.113543091655266,2.0,2.0,3.6494406912163018,11.289,"Earnings growth (13.6% < 15.0%), Revenue growth (7.1% < 10.0%)"
ENS,79.0,35.098174796344935,2,True,138.13999938964844,121.28280014038086,101.59661946614584,99.6956704711914,2.782533976195909,141.80999755859375,76.17549976905742,81.344395256283,2.587968572123361,8,,False,-16.82347506867965,7.651847015115389,1.0,2.0,4.35870566877003,9.053001,"Earnings acceleration (1/2 quarters), Earnings growth (-16.8% < 15.0%), Revenue growth (7.7% < 10.0%)"
UVE,79.0,35.424079523042145,2,True,33.36000061035156,29.727400093078614,26.6672998046875,25.3369406414032,4.388947317638608,35.84000015258789,18.339262051836776,81.90481446885906,6.9196415504402715,8,,False,346.4270246860113,3.464549456333827,2.0,3.0,3.414439863860135,7.742,Revenue growth (3.5% < 10.0%)
