Ticker,RS_Rating,RS_Score,Stage,Stage_2_Confirmed,Price,MA_50,MA_150,MA_200,MA_50_Slope,MA_150_Slope,MA_200_Slope,52w_High,52w_Low,Pct_Above_52w_Low,Pct_From_52w_High,Pct_Above_MA_50,Days_Since_52w_High,Criteria_Met,Failed_Criteria,SEPA_Qualified,Quality_Score,Grade,Earnings_Growth_YoY,Revenue_Growth_YoY,Earnings_Accel_Quarters,Revenue_Accel_Quarters,Positive_Earnings_Growth_Quarters,Positive_Revenue_Growth_Quarters,Earnings_Sign_Flips,ATR_Percent,Net_Margin,Recent_Net_Margin,Prior_Net_Margin,Earnings_YoY_Series,Revenue_YoY_Series,SEPA_Failed_Criteria,Entry_Status,EMA_10,EMA_21,Pct_Above_EMA_10,Pct_Above_EMA_21,Volume_Status,Volume_Ratio,Up_Down_Volume_Ratio,Avg_Volume_50d,Earnings_Flag,Days_Until_Earnings,Next_Earnings_Date,Last_Earnings_Date,Sector
MOFG,81.0,41.07682314185611,2,True,48.560001373291016,41.83141242980957,34.38709213256836,32.80918783187866,5.478553140747984,5.354190492710168,4.554504729820032,48.95000076293945,23.928610703115474,102.93698608657027,0.7967300992234305,16.0850149508377,0,13,,False,,,117.77821893905357,165.96638203021524,0.0,0.0,1.0,1.0,1.0,2.8094837195914333,26.353001999999996,27.77460374463362,103.05813690546697,117.8,166.0,No margin expansion,,,,,,,,,,,,,,
OUT,81.0,40.73017190483023,2,True,26.389999389648438,24.280956230163575,20.232976633707683,19.03110595703125,6.269995443530846,4.868519225173711,4.554238911150997,27.040000915527344,12.34567457626598,113.75907186458696,2.4038517154992105,8.685997122571537,1,13,,False,,,48.26589595375722,3.4520911706129676,0.0,0.0,1.0,1.0,2.0,2.6443996038480266,6.856,10.973262032085561,7.6565611861031195,48.3,3.5,Revenue growth (3.5% < 10.0%),,,,,,,,,,,,,,
GTX,81.0,40.05151198414224,2,True,19.270000457763672,17.69249019622803,15.023146311442057,13.89065254688263,2.6032541604228245,5.749302346023228,5.74709204421776,19.46500015258789,6.909472012694307,178.89251772581466,1.0017965234811126,8.91627037256724,0,13,,False,,,48.07692307692308,9.200968523002421,0.0,0.0,1.0,1.0,0.0,2.7081316906201125,9.217,8.536585365853659,6.2953995157385,48.1,9.2,Revenue growth (9.2% < 10.0%),,,,,,,,,,,,,,
REVG,81.0,39.69782269040286,2,True,63.900001525878906,60.78963531494141,56.042433217366536,51.52386454582214,6.747660871048998,4.423941401365851,5.554512028964248,69.91500091552734,26.374446607528757,142.2799707488014,8.603303026364651,5.116606136594155,6,13,,False,,,-30.69544364508393,11.122261247700283,0.0,0.0,0.0,1.0,0.0,3.0382621716769966,3.864,4.349789283564117,6.974410436527847,-30.7,11.1,"Earnings growth (-30.7% < 15.0%), Earnings consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
DLX,81.0,39.60794907867908,2,True,27.1200008392334,23.103281364440917,19.77305257797241,18.464021134376527,8.618459817187695,5.585398062335056,4.787383671138057,28.291368245983946,12.896141128640597,110.29547186796461,4.140370294451303,17.38592631683375,2,13,,False,,,277.662075915351,2.2335384638675055,0.0,0.0,1.0,1.0,0.0,4.077023336722958,3.849,6.243255399844886,1.6900560891977203,277.7,2.2,Revenue growth (2.2% < 10.0%),,,,,,,,,,,,,,
DBRG,81.0,41.07133985925711,2,True,15.399999618530273,14.258901786804199,12.269575583140055,11.73640284061432,12.150853625152772,4.365841371848194,5.094116291582732,15.539823008925081,6.3941438781022795,140.84537214231162,0.8997746648369304,8.00270489822783,41,13,,False,,,128.0011612715924,-102.24490372925443,0.0,0.0,1.0,0.0,2.0,0.44990648594980265,71.51999500000001,-1978.2115869017634,19.477508552687382,128.0,-102.2,"Revenue growth (-102.2% < 10.0%), Revenue consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
LE,81.0,39.62190012683088,2,True,18.600000381469727,15.795599975585937,14.78343329111735,13.390674965381622,2.322255787901897,4.8663780307257465,4.4430305696848835,20.040000915527344,7.650000095367432,143.13725685746365,7.185631079197603,17.754313924246876,10,13,,False,,,970.8263069139965,-0.3580978445083295,0.0,0.0,1.0,0.0,3.0,7.6033038383310245,0.894,1.6265232907174152,-0.1861104485481502,970.8,-0.4,"Revenue growth (-0.4% < 10.0%), Revenue consistency (0/1 positive YoY quarters), Unstable earnings (3 profit/loss sign flips), High volatility (ATR 7.6% > 6.0%)",,,,,,,,,,,,,,
LSCC,81.0,40.00652429796896,2,True,87.54000091552734,79.44520050048828,69.46686683654785,64.49610013961792,7.5360136713613235,5.121004921644955,4.842778904134247,89.91999816894531,34.689998626708984,152.3493928539028,2.646794152449085,10.189162295574178,16,13,,False,,,-61.14047287899861,4.9240308125673735,0.0,0.0,0.0,1.0,0.0,4.685204932310508,5.505,2.0952538076775977,5.6573636213421885,-61.1,4.9,"Earnings growth (-61.1% < 15.0%), Revenue growth (4.9% < 10.0%), Earnings consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
CMRE,81.0,39.79723806905219,2,True,16.09000015258789,15.947800006866455,13.115843760172526,12.030684304237365,4.327834717213159,5.838456314597325,4.8072245880232405,17.5,6.550578258155931,145.6271724187816,8.057141985212054,0.8916599509663418,4,13,,False,,,21.24803408007331,-0.25559813063412257,0.0,0.0,1.0,0.0,0.0,3.462665839669119,15.427,43.48264407020535,35.770891935591045,21.2,-0.3,"Revenue growth (-0.3% < 10.0%), Revenue consistency (0/1 positive YoY quarters)",,,,,,,,,,,,,,
IBP,81.0,41.01056186361896,2,True,324.489990234375,283.4465441894531,257.7571922810872,235.36982719421385,5.709336404236547,5.215262473254613,4.57468451401475,335.0400085449219,150.09113658474394,116.19530481146205,3.1488831308134166,14.480136338331514,1,13,,False,,,8.454810495626822,2.3139626610570603,0.0,0.0,1.0,1.0,0.0,3.8433947309786123,8.599,9.56052428681573,9.019195372074677,8.5,2.3,"Earnings growth (8.5% < 15.0%), Revenue growth (2.3% < 10.0%)",,,,,,,,,,,,,,
IMVT,81.0,40.25717810116256,2,True,27.489999771118164,25.54699996948242,20.508500010172526,19.210325021743774,3.2023729310142524,5.252539597070571,4.497959319183672,27.92300033569336,12.720000267028809,116.11634586497846,1.5506949803732235,7.60558893003791,0,13,,False,,,0.43825705080902067,,0.0,0.0,1.0,0.0,0.0,4.8285106427983004,0.0,,,0.4,,"Insufficient revenue YoY history (0/1), Earnings growth (0.4% < 15.0%), Revenue growth unavailable, Revenue consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
SMFG,81.0,39.95855080929272,2,True,23.209999084472656,20.004799995422363,17.454199988047282,16.783899984359742,7.333463689930729,3.6632330886698012,3.591527421830163,23.229999542236328,11.829999923706055,96.19610510700258,0.0860975383460832,16.02215013288675,0,13,,False,,,12.284353175153786,24.58872962732122,0.0,0.0,1.0,1.0,0.0,2.1603978949876517,20.729999,31.05685955154149,34.46014131376673,12.3,24.6,"Earnings growth (12.3% < 15.0%), No margin expansion",,,,,,,,,,,,,,
BBVA,81.0,40.095566135487296,2,True,24.579999923706055,23.597799911499024,20.22706658045451,18.893549928665163,5.800382608787209,5.171349787257187,5.112724596826379,26.200000762939453,11.143931729338073,120.5684718885662,6.183209129997162,4.16225248070017,3,13,,False,,,4.110152075626798,5.0965665236051505,0.0,0.0,1.0,1.0,0.0,3.205277992627631,33.675998,25.86013272077591,26.10515021459228,4.1,5.1,"Earnings growth (4.1% < 15.0%), Revenue growth (5.1% < 10.0%), No margin expansion",,,,,,,,,,,,,,
NPKI,81.0,40.87928365277812,2,True,14.229999542236328,13.000799980163574,11.467133331298829,10.608200006484985,3.9300830600428083,4.842124625243858,6.356066686059371,14.6899995803833,4.760000228881836,198.9495558402331,3.1313822415709702,9.454799427329458,11,13,,False,,,7.935323383084578,2.1589735143956523,0.0,0.0,1.0,1.0,2.0,4.206404693475604,12.738,12.718186214881364,12.037549969307241,7.9,2.2,"Earnings growth (7.9% < 15.0%), Revenue growth (2.2% < 10.0%)",,,,,,,,,,,,,,
ZEUS,81.0,39.91179824009304,2,True,49.7400016784668,45.30923866271973,36.59297988891601,35.30202061653137,11.211011147765676,5.253567691227476,4.42812559390545,52.650001525878906,25.946529279342695,91.70194650298471,5.527065077067026,9.778939453671914,3,13,,False,,,-21.21433796634967,4.395569323994247,0.0,0.0,0.0,1.0,0.0,3.452238459086738,0.72600003,0.4390050035157086,0.5817070783581137,-21.2,4.4,"Earnings growth (-21.2% < 15.0%), Revenue growth (4.4% < 10.0%), Earnings consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
IHS,80.0,38.151437882844235,2,True,8.529999732971191,7.585399961471557,6.988799969355266,6.6449999785423275,6.122817580776185,3.2648957370314693,3.6286844862965384,8.949999809265137,3.4000000953674316,150.88233805032792,4.692738382621603,12.452867037961477,4,13,,False,,,173.98334149926507,8.279800142755175,0.0,0.0,1.0,1.0,1.0,4.330094402260606,26.393998000000003,33.17952098439903,-48.56055198667618,174.0,8.3,Revenue growth (8.3% < 10.0%),,,,,,,,,,,,,,
BCH,80.0,37.51902607264279,2,True,45.27000045776367,40.28319969177246,34.11173336029053,33.16545000076294,5.756798219263929,4.19690255614764,4.014385584566129,46.77000045776367,23.65999984741211,91.33559065815136,3.2071840609764304,12.379356168695132,7,13,,False,,,1.681182763971382,0.8771855778591889,0.0,0.0,1.0,1.0,0.0,3.1525121825881257,45.091,40.85095344552746,40.527943319883626,1.7,0.9,"Earnings growth (1.7% < 15.0%), Revenue growth (0.9% < 10.0%)",,,,,,,,,,,,,,
SD,80.0,38.174658557554196,2,True,17.010000228881836,14.826800060272216,12.580604248046875,11.977051153182984,4.620746947896429,3.6147970829873914,3.8691678578004693,17.06999969482422,8.548846352493525,98.97421859641172,0.351490726508772,14.724688804966165,0,13,,False,,,-37.39993721550777,32.48827228266294,0.0,0.0,0.0,1.0,0.0,3.5441330785011793,42.418,40.06077042840641,84.78557407592241,-37.4,32.5,"Earnings growth (-37.4% < 15.0%), Earnings consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
SHG,80.0,37.92376141876956,2,True,64.6500015258789,55.58520034790039,52.03982449849447,49.06461393356323,2.7091937555108143,2.8935065415538017,4.309459813326671,65.63999938964844,28.18492202432729,129.3779683693198,1.5082234506017622,16.307940101399527,1,13,,False,,,8.668945666684673,13.324949014276003,0.0,0.0,1.0,1.0,0.0,2.8770314600617515,31.562,,,8.7,13.3,"Earnings growth (8.7% < 15.0%), No margin expansion",,,,,,,,,,,,,,
XPRO,80.0,38.933451252266835,2,True,16.65999984741211,14.73480001449585,12.839933338165283,11.77530000925064,5.123518570135646,5.748819396132789,5.077313508659428,16.889999389648438,6.699999809265137,148.65672121921145,1.3617498552267002,13.065666524298125,0,13,,False,,,-14.20583717357911,-2.7131599610243406,0.0,0.0,0.0,0.0,0.0,4.673298587597039,4.1490003,3.394383453748092,3.849082842195881,-14.2,-2.7,"Earnings growth (-14.2% < 15.0%), Revenue growth (-2.7% < 10.0%), Earnings consistency (0/1 positive YoY quarters), Revenue consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
GSK,80.0,38.51413517458299,2,True,59.0099983215332,50.06000015258789,44.160606384277344,42.63603769302368,2.6628431527910648,2.9803020662600894,2.966461720989488,60.369998931884766,31.38677996268962,88.00908660168425,2.252775607775057,17.87854203289018,1,13,,False,,,3570.6896551724135,6.6774837743384925,0.0,0.0,1.0,1.0,1.0,2.32406099382217,17.497998,23.552123552123554,-0.7239141288067897,3570.7,6.7,Revenue growth (6.7% < 10.0%),,,,,,,,,,,,,,
MG,80.0,39.341573592009794,2,True,14.9399995803833,13.262599925994873,10.831733315785726,10.138549981117249,5.895451944900382,6.400152009105743,3.6398488972111123,14.960000038146973,7.059999942779541,111.61472664971981,0.13369289914887755,12.647592958758421,0,13,,False,,,104.780503046399,7.036355873756117,0.0,0.0,1.0,1.0,2.0,2.973799716989068,2.535,6.703179254304548,3.503672808083462,104.8,7.0,Revenue growth (7.0% < 10.0%),,,,,,,,,,,,,,
MOV,80.0,38.63557705839547,2,True,24.579999923706055,21.954117431640626,18.94278960545858,17.93887707233429,7.318601830570996,4.5134835322796185,4.236446645329192,25.219999313354492,11.825179961462153,107.86152941275662,2.5376661660317534,11.960774557400176,2,13,,False,,,98.52910710586286,3.1065121535086746,0.0,0.0,1.0,1.0,0.0,3.292454445201489,3.334,5.1484967657361445,2.673882697037513,98.5,3.1,Revenue growth (3.1% < 10.0%),,,,,,,,,,,,,,
MTRN,80.0,38.79099315621615,2,True,150.25999450683594,133.67399948120118,119.54438349405925,109.47675075531006,6.500603796492232,5.6246556852586105,4.702538927657193,152.99000549316406,68.80637554144771,118.38091793735315,1.784437471930222,12.40779440280552,12,13,,False,,,13.98582578272181,1.8531536585645099,0.0,0.0,1.0,1.0,2.0,4.051075034403796,1.119,5.713026744123307,5.104931133576818,14.0,1.9,"Earnings growth (14.0% < 15.0%), Revenue growth (1.9% < 10.0%)",,,,,,,,,,,,,,
ECO,80.0,38.350582625272224,2,True,40.380001068115234,36.922599945068356,31.654600041707358,29.516150426864623,2.8329713348178984,5.561879692366509,5.155329915099816,41.310001373291016,17.664342288633357,128.59611984590526,2.2512715426271397,9.363915672760399,17,13,,False,,,65.33709023415918,6.679605424406514,0.0,0.0,1.0,1.0,0.0,3.1007215143535305,21.917999,26.54522063199475,17.127636992488625,65.3,6.7,Revenue growth (6.7% < 10.0%),,,,,,,,,,,,,,
NHC,80.0,37.506135907694514,2,True,162.5500030517578,139.47618713378907,122.13399607340494,116.96008239746094,4.04991861907621,3.399226714660423,3.5784158369481998,164.5500030517578,87.74177623600461,85.25953089271498,1.215436015136941,16.543193782488302,0,13,,False,,,-8.2965248077777,12.481848805695508,0.0,0.0,0.0,1.0,0.0,3.2526256924370225,6.747,10.254245925244538,12.577675353764572,-8.3,12.5,"Earnings growth (-8.3% < 15.0%), Earnings consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
EGBN,80.0,38.21487588522874,2,True,27.209999084472656,22.771913719177245,20.14373473485311,19.613973441123964,13.97454397215227,3.9886744485980103,2.445537658083375,29.24906462295414,15.024382177515959,81.10561061999951,6.971387170040515,19.48929466370629,12,13,,False,,,-409.47971579188635,-10.330735842830672,0.0,0.0,0.0,0.0,1.0,4.674079471852651,0.0,-95.55439182494976,27.68611823235272,-409.5,-10.3,"Earnings growth (-409.5% < 15.0%), Revenue growth (-10.3% < 10.0%), Earnings consistency (0/1 positive YoY quarters), Revenue consistency (0/1 positive YoY quarters), No margin expansion",,,,,,,,,,,,,,
ABVX,99.0,687.1133343743622,3,False,119.77999877929688,121.41420013427734,93.02303333918253,71.46897500276566,2.164416975334707,13.649222456429042,13.420801974553337,148.8300018310547,4.769999980926514,2411.111095560866,19.51891600776442,-1.3459721788498598,30,10,"Price > 50 MA, Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLTO,99.0,506.49187578126856,3,False,24.0,25.172300033569336,12.983433351516723,10.518605010509491,12.72508912310718,21.435342607181575,20.331012425856017,38.32500076293945,2.009999990463257,1094.0298564115205,37.37769204897663,-4.65710337158693,29,10,"Price > 50 MA, Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANRO,99.0,307.982842726329,2,False,16.84000015258789,16.22380012512207,9.543466698328654,7.770700024366379,6.6363178623748755,17.46090399603119,16.148371178918175,20.908000946044922,1.600000023841858,952.499993853271,19.456670218998426,3.7981238841302765,33,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANL,99.0,485.5118909921288,2,False,10.119999885559082,2.9194000148773194,2.0473133365313214,1.970630003809929,75.89122140674188,23.3797005444475,14.758819521122698,12.09000015258789,0.8790000081062317,1051.3082812549903,16.294460232964727,246.64656552673034,4,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INBX,99.0,304.5372789237948,3,False,86.48999786376953,79.75099990844727,52.43016663869222,42.67644999027252,-1.0291708053631294,13.630240758970153,12.970232205999915,94.56500244140625,10.805000305175781,700.4627063484611,8.53910471015966,8.450048228935701,32,11,"RS not overextended, 50 MA trending up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDXU,99.0,304.1022486226319,2,False,353.5400085449219,296.98040069580077,192.1320002746582,161.57550016403198,29.803599723898174,19.692984947321662,18.130427839619518,540.780029296875,36.345001220703125,872.7335167718625,34.624063502382576,19.044895796694522,7,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TII,99.0,433.68706725572065,2,False,4.309999942779541,3.2693000078201293,2.3183200081189472,1.9014525064826011,21.420696343124316,19.70730934349138,18.915021333144153,5.650000095367432,0.2549999952316284,1590.1960875977925,23.716816459641983,31.83250030496036,13,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,99.0,315.2255108453577,2,False,155.1699981689453,119.31120040893555,88.24613342285156,71.22045007705688,8.515172231052766,17.349177208472728,16.52282870986398,176.49000549316406,15.149999618530273,924.2244361455543,12.080008306784563,30.054846181334877,4,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXTI,99.0,981.36417293091,2,False,27.770000457763672,17.284000034332276,8.851866659323374,7.060299995541572,21.398547202096804,25.647842957134564,25.001647190655497,28.420000076293945,1.1299999952316284,2357.5221747741116,2.2871203968520026,60.66882898983109,0,11,"RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRX,99.0,338.2033213570843,2,False,1.8300000429153442,1.0658000028133392,0.6980666681130727,0.6052000018954277,29.861778950692475,18.762800124485285,16.31064898090798,2.799999952316284,0.27000001072883606,577.777766739881,34.642854497140725,71.7020114547555,7,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LITE,99.0,403.8588016388452,2,False,577.1500244140625,370.06400024414063,228.10649993896484,190.57347496032716,14.011447585803708,15.515334081121507,15.52496319603611,599.5,45.650001525878906,1164.2935490087052,3.7281026832256043,55.95951620079283,0,11,"RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KORU,99.0,434.0514889078422,2,False,375.54998779296875,229.98312042236327,150.270699412028,126.89740327835084,28.764246855355776,20.47437667545511,21.111083415786315,384.0,26.86865860611488,1297.7251090141863,2.2005240122477217,63.294587491148214,3,11,"RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULL,99.0,577.6276255442251,2,False,150.2100067138672,113.06663314819336,61.84916535059611,50.24709466934204,38.15905875150446,31.857836697385967,31.941395512981586,216.20599365234375,6.016753745683529,2396.5290763583125,30.524587141925952,32.85087079314639,6,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAS,99.0,581.7308321301696,2,False,12.010000228881836,6.211800050735474,3.370433355172475,2.8738250172138216,65.6747697480865,37.866804860360766,32.523788348863576,12.479999542236328,1.0099999904632568,1089.1089447806041,3.766020277195232,93.34170660338397,0,11,"RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERN,99.0,511.54043847798874,2,False,37.97999954223633,37.193400077819824,18.800266701380412,14.961175028085709,13.426859852140351,21.031924723109256,20.743271633768305,48.2599983215332,1.8650000095367432,1936.4610910468773,21.3012829192537,2.1148899072703777,40,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROO,99.0,306.06209979326485,2,False,4.070000171661377,2.938600010871887,1.7260000014305115,1.4632000002264975,38.361656657448755,22.44709707661811,20.37976629822681,5.28000020980835,0.49000000953674316,730.6122637649017,22.9166664785207,38.50133249178754,19,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNGX,99.0,314.84001484335977,2,False,12.890000343322754,10.474700031280518,8.425766665140788,7.089749996066093,12.498320835603971,9.17832927104771,13.004841687109133,13.460000038146973,1.0299999713897705,1151.456378773524,4.234767408683382,23.0584198576517,14,11,"RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNDK,99.0,888.4776946860452,2,False,583.4000244140625,351.65479949951174,190.3805669148763,152.81767518997194,34.44861965492331,35.42783255799651,33.13744243427345,725.0,27.885000228881836,1992.1643163904553,19.531031115301726,65.90133996304877,4,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRAX,99.0,348.6544795961515,2,False,319.5400085449219,278.0768994140625,151.24749992370604,123.56299989700318,16.753496587559038,21.96960293934064,20.80056226609896,328.6000061035156,26.700000762939453,1096.7790240233053,2.757150757854724,14.910662920302459,0,12,RS not overextended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGC,99.0,5711.719391495089,3,False,27.71500015258789,24.71040002822876,18.014866708119712,17.561899480521678,23.25191224355996,-0.5568775617539923,13.618354455645187,83.5999984741211,0.09278900176286697,29768.841808878147,66.84808533678712,12.159253273628604,163,10,"Price within 10% of 52w high, RS not overextended, Recent 52w high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONDS,99.0,388.81654996457115,2,False,10.34000015258789,10.328500022888184,7.21416667620341,5.723835008144379,17.959962809813778,16.229755413906577,16.635178112750264,15.279999732971191,0.5699999928474426,1714.0351372522446,32.329840750741425,0.11134365759037881,19,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPTX,99.0,348.9749355150766,2,False,8.260000228881836,3.6020000171661377,2.4148600045839945,2.181195004582405,51.686408975001896,23.283747087044848,19.219038615577258,9.149999618530273,1.0199999809265137,709.8039591509494,9.72676969129092,129.3170513469449,1,11,"RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLMA,99.0,322.42941901875696,3,False,24.950000762939453,27.4753999710083,14.591733312606811,12.10797498703003,18.46041272690356,17.94135505200952,16.413922174679957,36.25899887084961,2.859999895095825,772.3776810524496,31.189493532878583,-9.191492064660087,36,10,"Price > 50 MA, Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNR,99.0,443.30833818909855,2,False,30.690000534057617,25.263319988250732,14.442286661465962,11.594619998931885,34.17555699005747,27.873860303271456,25.49247945951869,41.720001220703125,2.180000066757202,1307.7981465252735,26.438160028557196,21.480472670775985,12,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNAI,99.0,500.01495416203335,2,False,23.389999389648438,10.80010002374649,6.074900003274282,5.428225006461144,207.11332380310887,65.33651801017069,50.291334614086445,86.27999877929688,1.1799999475479126,1882.2034262165687,72.89058910457365,116.5720626496067,8,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUAI,99.0,357.72507882291256,2,False,5.070000171661377,4.680400023460388,2.882786676088969,2.3256400077044965,11.816474844635712,26.28528061506688,21.84340750123989,9.444999694824219,0.32100000977516174,1479.4392577160856,46.32080110664593,8.324077990089052,12,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEGG,99.0,338.7241121425909,3,False,56.380001068115234,56.924600219726564,57.26673325856527,45.01064993023872,-12.430970790891248,7.307466628567563,8.542424657245048,137.83999633789062,3.319999933242798,1598.1928374030501,59.097502491287415,-0.9567026373645133,117,7,"Price > 150 & 200 MA, 50 MA > 150 & 200 MA, Price > 50 MA, Price within 10% of 52w high, RS not overextended, 50 MA trending up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUU,99.0,610.9704630647641,2,False,169.2899932861328,126.8873762512207,68.8500794728597,55.789716396331784,38.97501075705613,32.6400803714878,32.706453570606556,249.10000610351562,6.420012643015436,2536.910590360122,32.03934599030764,33.41752212683504,6,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOGP,99.0,429.85041501213806,2,False,15.479999542236328,13.263199996948241,12.656927865346272,10.01069627046585,4.2706624458607125,9.133150582126595,9.807417409243996,35.037135001964955,1.1174004238909339,1285.358302293546,55.8183066584406,16.71391176939317,107,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,99.0,625.64221576017,2,False,9.520000457763672,7.289799995422364,4.34258666952451,3.4604650023579597,17.634561016202387,24.98076496459221,25.352685110162394,11.569999694824219,0.2240000069141388,4150.0000731753435,17.718230692586825,30.593438280086758,3,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLMD,99.0,573.8585706505908,2,False,4.199999809265137,4.140999994277954,2.5114466675122578,2.0296750006079676,3.0188827518988353,14.890033072739485,15.460289683932135,5.119999885559082,0.23999999463558197,1649.9999596426874,17.968751891749022,1.4247721581431723,54,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLSM,99.0,482.6789916727455,2,False,24.1200008392334,23.572056465148925,12.684992367426554,10.158931353092193,1.2333063596696086,20.715781539205107,19.364770050642335,24.49799919128418,2.2598605200674733,967.3225460177181,1.5429764247247761,2.324550574934367,8,12,RS not overextended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAPT,99.0,406.7200360663705,2,False,57.77000045776367,41.01179996490478,26.791400006612143,22.019690012931825,24.141015390436156,21.498450269702452,19.483261573870692,57.86000061035156,5.664000034332275,919.9505668713177,0.15554813625734557,40.86189951964913,3,11,"RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCZM,99.0,403.932824941945,2,False,11.90999984741211,10.615174045562744,7.131359354654948,5.905855520367623,29.257824961062134,17.126774515371928,18.00863663889963,17.645000457763672,0.9571999907493591,1144.2540704673615,32.502127863806344,12.197876325830153,10,11,"Price within 10% of 52w high, RS not overextended",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGTL,99.0,313.1561194570378,1,False,3.6600000858306885,2.083959996700287,1.1706599978605907,1.1840899980068207,83.79446985417606,23.844701103490987,-8.638311113507534,6.519999980926514,0.41499999165534973,781.9277492589097,43.86502919420883,75.62717574357865,199,7,"150 MA > 200 MA, 200 MA trending up, Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA, Recent 52w high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLGL,99.0,421.13774310554874,2,False,65.2699966430664,51.54051948547363,34.3507865079244,27.613154883384706,21.154549063142586,20.15556693389945,19.48312589040293,75.0,4.019999980926514,1523.631764993771,12.973337809244793,26.63822036458585,13,10,"Price within 10% of 52w high, RS not overextended, Not too extended from 50 MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
